Year,Annual_Rate,Annual_Rate_Error,Cumulative_Value,Cumulative_Error,Lower_CI_95,Upper_CI_95
1970,6.411921334254486,4.697506369587342,6.411921334254486,4.697506369587342,-2.795191150136703,15.619033818645676
1971,7.924362467439109,4.8877262619775035,14.336283801693588,9.498431244753577,-1.6555810060367984,17.504305940915017
1972,8.93366270542737,5.035518331562448,23.26994650712097,14.394358116582385,-0.9359532244350284,18.803278635289768
1973,9.818968103130715,5.182186814368256,33.088914610251685,19.331727814616052,-0.33811805303106723,19.976054259292496
1974,10.59791108584866,5.283127634114834,43.68682569610037,24.347480090221577,0.24298092298358576,20.95284124871373
1975,11.326835577370668,5.408910579577457,55.01366127347101,29.462603361505984,0.7253708413988527,21.928300313342483
1976,12.216506643344003,5.602269801175424,67.23016791681502,34.433063901100766,1.2360578330401708,23.196955453647835
1977,13.109127865454784,5.666723299425483,80.33929578226982,39.30533143781411,2.0023501985808387,24.21590553232873
1978,14.03495674339036,5.465497420773102,94.37425252566018,43.87161632392348,3.322581798675081,24.74733168810564
1979,14.88042239813622,5.380773533915817,109.25467492379634,48.330916561328394,4.33410627166122,25.42673852461122
1980,15.849299579063231,5.203660739434176,125.1039745028596,52.46200259313055,5.6501245297722456,26.048474628354217
1981,16.997703832441218,4.990571804905254,142.10167833530093,55.978603045819966,7.2161830948269206,26.779224570055515
1982,17.935781061375607,5.020082029301846,160.03745939667652,59.300146116721336,8.09642028394399,27.775141838807222
1983,18.792313605149168,5.164904615741051,178.82977300182557,62.67963018553593,8.669100558296709,28.915526652001628
1984,19.68105084505726,5.150705643730554,198.51082384688291,66.06132281550164,9.585667783345375,29.776433906769146
1985,20.49196794547594,5.19992090059045,219.00279179235878,69.67246342236565,10.300122980318656,30.683812910633222
1986,21.33975091160501,5.2502656629913185,240.3425427039638,73.48733749644873,11.049230212142024,31.630271611067993
1987,22.224688763031235,5.301965356267306,262.56723146699494,77.48450210654771,11.832836664747315,32.61654086131516
1988,23.143500468574445,5.325625823894771,285.71073193556947,81.62502619133006,12.705273853740694,33.5817270834082
1989,24.18226989676633,5.241172563419352,309.89300183233587,85.6264232734984,13.909571672464399,34.45496812106826
1990,25.233846367064775,5.416491508314933,335.1268481994008,89.58272670872138,14.617523010767506,35.85016972336204
1991,26.25295330430508,5.42646898843624,361.3798015037059,93.68534220920286,15.61707408697005,36.88883252164011
1992,27.315998587810554,5.431203971921193,388.6958000915162,97.9112945337925,16.670838802845015,37.9611583727761
1993,28.425121022393,5.430309308707526,417.12092111390916,102.23909049634304,17.78171477732625,39.06852726745975
1994,29.58244212857413,5.423289036281692,446.7033632424835,106.64840620329245,18.952795617462016,40.21208863968624
1995,30.790186966706994,5.409652489056049,477.49355020919035,111.11982951401873,20.18726808815714,41.39310584525685
1996,32.050689954064595,5.388928609114117,509.5442401632553,115.63461034934531,21.488389880200927,42.61299002792826
1997,33.366400794254155,5.360685479585729,542.9106409575093,120.17442668520543,22.859457254266125,43.873344334242184
1998,34.739890784813845,5.324557143669875,577.650531742323,124.72117036089827,24.303758783220893,45.1760227864068
1999,36.1738595211534,5.280280242881994,613.8243912634762,129.2567546032092,25.824510245104698,46.52320879720211
2000,37.67114201631548,5.227743885868515,651.4955332797916,133.76294411002405,27.42476400001319,47.917520032617766
2001,39.234716258392176,5.167057302258699,690.7302495381841,138.22120830245285,29.107283945965126,49.36214857081923
2002,40.86771123071715,5.098641264015646,731.5979607689009,142.61259871822477,30.87437435324648,50.861048108187816
2003,42.57341542399145,5.023350904384218,774.1713761928934,146.91765235628293,32.727647651398385,52.41918319658451
2004,44.35528587406722,4.942639157199706,818.5266620669604,151.11632404781335,34.6677131259558,54.04285862217864
2005,46.21695776399015,4.858770847663345,864.7436198309498,155.18795264320835,36.69376690257,55.740148625410306
2006,48.16225463387219,4.775095873739104,912.905874464823,159.1112680483595,38.80306672134354,57.521442546400834
2007,50.19519924703686,4.696382796440341,963.1010737118586,162.8644490586045,40.99028896601379,59.40010952805993
2008,52.32002516544898,4.6291963390403605,1015.4210988773084,166.42524573443615,43.24680034092987,61.39324998996809
2009,54.541189091511214,4.582267314649827,1069.9622879688193,169.77118503218247,45.55994515479755,63.522433028224874
2010,56.86338403666767,4.566748433524634,1126.825672005487,172.87988494082185,47.91255710695938,65.81421096637595
2011,59.29155337968402,4.596187531842666,1186.117225385171,175.72951100673018,50.28302581727239,68.30008094209565
2012,61.830905878791015,4.686028118299179,1247.948131263962,178.29942052968846,52.64629076692462,71.01552099065741
2013,64.4869317019863,4.852544100315401,1312.435062965949,180.57105473533062,54.97594526536811,73.99791813860448
2014,67.26541953875766,5.111372063433006,1379.700482504706,182.52915887641362,57.24713029442896,77.28370878308635
2015,70.17247485463864,5.476105653600005,1449.8729573593446,184.16343555121628,59.43930777358263,80.90564193569465
2016,73.21453934774358,5.957499230441051,1523.0874967070888,185.470768395221,61.53784085607912,84.89123783940803
2017,76.39841166263979,6.563547796529778,1599.4859083697283,186.4581916744592,63.53385798144142,89.26296534383815
2018,79.73126939593664,7.300271846389189,1679.217177765665,187.14682392088446,65.42273657701382,94.03980221485945
2019,83.22069226065821,8.172786455869346,1762.4378700263226,187.5770234600814,67.2020308071543,99.23935371416212
2020,86.87468496705442,9.186284010706359,1849.3125549933786,187.81504385182362,68.86956830606997,104.87980162803888
2021,90.70168832642612,10.346751574921177,1940.0142433198055,187.96143508905516,70.42205523958062,110.98132141327163
2022,94.7104904413342,11.661371694464409,2034.7247337611377,188.16129852865228,71.85420192018395,117.56677896248445
2023,98.90937022423427,13.138354472882753,2133.634103985371,188.6162062888711,73.15819545738407,124.66054499108446
2024,103.29964129922027,14.784820038039022,2236.933745284594,189.59722833056324,74.32139402466379,132.27788857377675
2025,107.83859755557148,16.628453772201524,2344.7723428401637,191.46124932562515,75.24682816205649,140.43036694908648
