Year,Annual_Rate,Annual_Rate_Error,Cumulative_Value,Cumulative_Error,Lower_CI_95,Upper_CI_95
2012,54.82677370916028,5.8470519219097286,1050.378753482302,186.40006366878652,43.366551942217214,66.28699547610334
2013,57.431163066077914,6.066010852661566,1107.8099165483807,189.31093946223464,45.541781794861244,69.32054433729458
2014,60.17069299120944,6.3684495270259465,1167.98060953959,191.91795912771468,47.68853191823859,72.6528540641803
2015,63.05313450062999,6.76956059099891,1231.03374404022,194.20846390748486,49.784795742272124,76.32147325898785
2016,66.08677039435271,7.284050160472794,1297.1205144345727,196.1766296146329,51.81003207982604,80.36350870887938
2017,69.28043655992369,7.925802480103813,1366.4009509944965,197.8266936668238,53.74586369892022,84.81500942092715
2018,72.6435640549523,8.70790622726166,1439.044515049449,199.17735178987445,55.57606784951944,89.71106026038515
2019,76.18622200288681,9.6429986080071,1515.230737052334,200.26767634161297,57.2859447311929,95.08649927458072
2020,79.91916212451551,10.743798709711463,1595.1498991768503,201.16495687872617,58.86131665348104,100.97700759554998
2021,83.85386608657012,12.023692939575751,1679.0037652634212,201.97485966761803,60.28742792500165,107.42030424813859
2022,88.00259689409103,13.497279275945958,1767.0063621575114,202.85417254942163,61.54792951323695,114.4572642749451
2023,92.3784554007983,15.180832199291633,1859.3848175583123,204.0260198804234,62.6240242901867,122.13288651140991
2024,96.99544277460375,17.09269019896092,1956.380260332913,205.7966263007291,63.493769984640345,130.49711556456714
2025,101.86852952788233,19.253587135315616,2058.248789860797,208.57132683573892,64.13149874266372,139.60556031310094
